"Date","総額 -Export","食料品 -Export","食料品及び動物 -Export","飲料及びたばこ -Export","原料品 -Export","原材料 -Export","動植物性油脂 -Export","鉱物性燃料 -Export","化学製品 -Export","有機化合物 -Export","医薬品 -Export","プラスチック -Export","原料別製品 -Export","鉄鋼 -Export","非鉄金属 -Export","金属製品 -Export","織物用糸繊維製品.織物用糸及び繊維製品 -Export","非金属鉱物製品 -Export","ゴム製品 -Export","紙類紙製品.紙類及び同製品 -Export","一般機械 -Export","原動機 -Export","電算機類含周辺機器 -Export","電算機類の部分品 -Export","金属加工機械 -Export","ポンプ遠心分離機.ポンプ及び遠心分離機 -Export","建設用鉱山用機械 -Export","荷役機械 -Export","加熱用冷却用機器 -Export","繊維機械 -Export","ベアリング.ベアリング及び同部分品 -Export","電気機器 -Export","半導体等電子部品 -Export","ＩＣ -Export","映像機器 -Export","映像記録再生機器 -Export","テレビ受像機 -Export","音響機器 -Export","音響映像機器の部分品 -Export","重電機器 -Export","通信機 -Export","電気計測機器 -Export","電気回路等の機器 -Export","電池 -Export","輸送用機器 -Export","自動車 -Export","乗用車 -Export","バストラック -Export","自動車の部分品 -Export","二輪自動車.二輪自動車原動機付自転車 -Export","船舶 -Export","その他 -Export","雑製品 -Export","特殊取扱品 -Export","科学光学機器 -Export","写真用映画用材料 -Export","記録媒体含記録済 -Export"
2013-08-01,57821.09839,384.05016,331.39433,52.65583,924.01664,908.93428,15.08236,1354.14734,6643.33007,2340.27261,282.6022,1970.0217,7764.68166,3245.76504,1186.20647,959.98646,542.86829,771.05147,850.30032,194.12478,11044.38867,2038.91994,306.35787,1110.63909,968.72539,915.24488,640.58718,473.28202,316.11855,195.08562,353.86093,10564.85017,3232.4585,2215.36374,632.61115,561.56528,71.04587,38.12956,382.9769,716.03093,442.39404,1097.90384,1464.39611,361.94319,12243.14061,7950.7572,6803.92908,1008.72424,2849.44469,163.55174,664.3661,6898.49307,3590.06067,3308.4324,1963.2226,353.47171,170.88379
2013-09-01,59709.50368,359.5087,307.91083,51.59787,916.3329,901.39859,14.93431,1779.70734,6097.16559,2039.93132,313.85088,1872.58554,7439.35577,3052.5175,1177.64408,956.27773,499.59135,738.03796,803.68551,197.59672,11081.57583,2076.79221,327.77895,981.02001,990.28509,1061.42626,756.19911,486.81415,311.32784,214.42909,358.15119,10748.37139,3085.29678,2105.45019,649.94914,575.96275,73.98639,46.14171,411.60607,759.8144,598.8057,1101.10364,1450.30087,350.6513,14366.31086,9565.42389,8186.62883,1232.88583,2967.36595,209.70629,1071.56535,6921.1753,3620.94474,3300.23056,1919.91151,354.57174,178.76854
2013-10-01,61029.69356,394.90965,344.39378,50.51587,981.92767,969.35288,12.57479,1484.42391,6464.15266,2179.98373,294.66902,1977.46259,7594.37124,3096.61493,1145.29129,1004.86608,581.51683,731.29782,816.7654,202.15397,11247.54053,2291.57865,277.65586,967.47821,896.85095,1011.10472,675.96986,542.47437,304.4956,232.3468,377.95416,10896.30723,3136.04494,2142.627,658.8178,576.48692,82.33088,45.70245,416.14161,828.28154,540.94274,1098.80499,1563.16042,375.51673,14528.56625,9559.45332,8328.25697,1109.88743,3135.2545,243.76489,1030.5773,7437.49442,3757.04867,3680.44575,1930.34723,390.10732,185.80013
2013-11-01,58988.11957,402.89004,357.5953,45.29474,929.4327,914.08975,15.34295,1220.80009,6226.14098,1999.26043,345.83034,1914.19743,7368.60809,3018.17485,1011.70982,994.38196,592.40257,724.0762,816.94117,194.67746,11329.91965,2075.8813,298.17609,1077.68065,917.02515,1014.03915,736.33475,530.51396,308.47667,240.22056,376.59492,10243.377,2895.3785,1956.87982,619.07742,529.19432,89.8831,44.48461,324.61113,743.17224,498.92156,1115.45059,1484.63319,329.34949,14375.20136,9518.72763,8301.24511,1112.93517,2894.68532,256.58462,1052.42999,6891.74966,3601.17694,3290.57272,1941.31928,359.32258,173.31938
2013-12-01,61091.78044,475.63578,428.08884,47.54694,1007.98041,989.30369,18.67672,1079.85806,6715.72889,2197.76256,304.27406,2052.82227,8017.91654,3370.54096,1171.28849,1008.02884,605.77328,758.28845,881.74444,205.04462,12398.7232,2192.3941,329.48506,1066.56266,1106.29132,1085.79664,874.84697,536.12343,370.94181,237.88189,375.58519,10524.6439,2988.44794,1988.89019,575.56919,484.79689,90.7723,43.72085,294.48877,778.68994,501.01234,1164.58576,1545.75706,374.56711,13730.88053,9073.59429,7777.75294,1205.20727,3085.26446,321.24591,586.3906,7140.41313,3779.82957,3360.58356,2099.36196,434.73835,190.9839
2014-01-01,52519.17032,308.33608,253.04227,55.29381,822.76161,808.49018,14.27143,1211.58182,6265.49757,2469.02756,267.33431,1678.12187,6830.65575,3056.8693,1073.35276,799.84586,405.15565,628.81333,689.11408,168.6771,9856.9442,1833.51585,250.18014,970.75122,770.39289,830.67062,695.52175,438.60737,292.70336,166.02483,347.28224,8588.09042,2571.33952,1756.14614,383.31352,299.34883,83.96469,39.36331,229.31787,634.70348,432.24605,968.25972,1246.36575,287.20388,12721.02157,7790.72471,6850.1998,890.71074,2530.11286,287.6959,1293.63422,5914.2813,3062.64835,2851.63295,1655.4848,337.84975,163.29736
2014-02-01,57991.70057,342.12209,284.37813,57.74396,938.06667,923.50765,14.55902,1261.88861,6591.84425,2212.85916,318.04766,1918.57289,7351.36636,3046.29359,1117.70405,949.28276,528.08164,678.57571,813.79518,202.54135,11631.76175,2187.25941,278.11077,944.05181,959.03064,1036.89446,714.61412,527.10371,339.87656,308.97809,376.95755,9473.98553,2694.49357,1793.59444,444.24795,361.22013,83.02782,43.95761,241.7018,780.29563,426.74279,1137.02243,1350.10424,322.53282,13856.72588,8585.54279,7401.81998,1111.18844,2813.1774,371.55676,1248.74796,6543.93943,3455.00462,3088.93481,1863.44533,360.3769,177.76414
2014-03-01,63832.75508,388.78086,335.94307,52.83779,1015.49987,997.44551,18.05436,1497.48841,6796.09245,2182.98272,312.81479,2036.85994,8322.03362,3666.17753,1258.7488,1009.40268,577.08128,724.72378,856.89212,214.19357,13084.80921,2290.52477,342.71916,967.93188,1171.22574,1155.18129,936.56319,627.03022,430.25184,307.29882,387.22975,10750.23475,2941.5757,1970.49728,565.54041,471.28297,94.25744,44.57661,296.72996,899.68642,493.67886,1247.06178,1527.64442,345.45783,14664.79571,9171.24066,7798.49731,1301.40742,2901.26326,331.63309,1558.83451,7313.0202,3829.70997,3483.31023,2069.58419,363.08149,188.47304
2014-04-01,60671.82159,395.92747,343.05033,52.87714,1021.4681,1003.41907,18.04903,1463.84626,6601.51424,1969.84584,304.11528,2057.19958,7798.50936,3060.26033,1222.78301,1072.93151,586.80407,737.96549,891.44988,211.04268,11940.334,2117.86072,270.67914,947.2587,1016.74665,1081.1194,902.92973,565.67817,374.2946,220.19349,410.6415,10432.65721,2956.3404,1973.14561,504.78976,432.57103,72.21873,43.14544,275.8951,782.0271,510.86038,1197.68954,1553.05559,355.01192,14132.53686,9129.25692,7843.37372,1213.69747,3099.51714,248.65542,895.42138,6885.02809,3657.59614,3227.43195,1942.21049,407.93462,164.14378
2014-05-01,56060.08757,371.61911,327.89309,43.72602,1006.74497,989.01654,17.72843,936.91699,6123.06262,1788.21248,254.9051,2007.93208,7843.42933,3247.96447,1224.8973,942.57203,614.69744,734.09574,856.23909,207.14874,11160.11425,1939.89396,282.39668,1000.75645,1057.59379,930.71014,707.50499,526.97117,340.18614,221.72375,370.63755,9883.54421,2853.57506,1917.79002,466.90812,396.09564,70.81248,40.57337,287.45394,756.83286,477.90175,1134.86186,1448.41665,325.5377,11899.14811,7595.45231,6488.80925,1041.96952,2581.01376,166.95811,818.66335,6835.50798,3543.19545,3292.31253,1883.27952,390.25197,165.45347
2014-06-01,59400.15772,373.33043,321.30392,52.02651,1060.89802,1044.421,16.47702,1063.96183,6060.37283,1768.484,281.98163,1945.1288,8058.32839,3330.10528,1228.11768,997.31266,599.32128,748.28637,926.07731,212.45318,11623.35278,2071.54356,315.43734,892.63653,1196.40626,974.88856,813.34006,554.21662,340.59984,212.16239,387.04144,9994.65045,2902.48548,1941.44628,468.40498,368.97557,99.42941,41.85192,272.44974,720.00513,454.86775,1144.66081,1472.9963,359.53535,14015.78859,9202.24706,7904.86449,1217.97153,2818.88108,198.29699,1122.12512,7149.4744,3715.26526,3434.20914,1972.16176,394.59526,168.56978
2014-07-01,61919.17647,388.90981,332.81568,56.09413,1116.95345,1100.31124,16.64221,1309.20721,6432.46267,1840.61809,319.7165,2097.84138,7928.06309,3112.05706,1250.03456,1070.37662,612.16534,757.4288,893.38315,215.21493,11737.24913,2096.97845,270.60383,884.08831,1255.7673,1037.00223,796.4199,573.25043,373.45079,179.98202,407.33996,10614.29747,3143.41139,2083.31322,455.72284,371.35681,84.36603,42.33091,292.56567,807.64058,429.61724,1203.67612,1584.45995,323.78782,15003.42258,9950.90711,8520.08406,1348.68227,3064.65077,211.98158,1079.8863,7388.61106,3772.32119,3616.28987,2033.87687,402.3775,172.64604
2014-08-01,57048.17472,415.63333,361.74662,53.88671,947.60439,929.51164,18.09275,1131.72239,6281.99129,1845.40771,297.35908,2003.49617,7724.11151,3189.18827,1260.66833,945.97042,546.34837,741.89501,821.53656,202.39806,11162.63113,1881.66917,278.4793,1070.35767,1195.18396,935.21381,751.37306,513.44631,304.86064,203.39758,373.65673,10481.3837,3263.34243,2228.04687,503.08957,416.25494,86.83463,41.43426,305.10644,734.41377,460.06269,1130.02674,1506.81042,359.67582,11856.20568,7719.46303,6627.8549,1025.5263,2643.67046,169.12318,595.82009,7046.8913,3666.11538,3380.77592,2043.08531,375.2215,158.07539
2014-09-01,63820.87103,377.62359,327.52499,50.0986,950.5818,935.36768,15.21412,1529.4826,6321.53138,1933.66482,267.66574,1970.32294,8023.11679,3479.933,1273.97833,950.89492,545.54097,749.27341,795.51512,214.28586,11803.75888,2045.92829,323.54147,925.03944,1304.34898,1142.62597,893.15438,566.59809,308.17253,178.86716,385.1996,11213.64627,3330.58886,2270.45401,531.19021,449.47617,81.71404,45.45435,317.06157,856.60168,612.22281,1156.40808,1574.24419,419.91825,15670.11756,10238.84635,8743.86098,1419.84766,3010.83636,246.45077,1494.93603,7931.01216,4018.25413,3912.75803,2141.02864,366.74618,175.90789
2014-10-01,66873.13504,474.54656,413.65905,60.88751,999.69449,981.84906,17.84543,1350.5242,7025.73251,2174.73693,315.09545,2182.22714,8280.72881,3463.28272,1240.17389,1056.61643,644.48154,742.3878,879.15345,237.10576,12346.20145,2285.0508,300.59519,1078.82412,1149.85072,1153.44758,797.48097,606.6436,357.64675,181.38647,442.01605,12076.92591,3408.10268,2326.19833,592.98892,495.6141,97.37482,48.29744,340.81178,974.92398,672.48363,1275.96557,1787.8048,441.49587,16068.326,10150.53177,8683.62786,1392.93873,3228.45614,265.43995,1586.03633,8250.45511,4208.78615,4041.66896,2169.07678,390.00585,187.88026
2014-11-01,61875.18807,452.1012,390.55728,61.54392,952.1952,936.94616,15.24904,1201.61218,6441.82513,1980.97159,290.84144,1986.46204,7701.30159,3166.54229,1141.77575,976.30901,600.14685,766.65891,828.75144,205.25598,12029.76922,2144.45813,329.38517,1133.5692,1078.52503,1079.73205,827.62589,584.53316,323.94384,179.54973,403.54226,11004.04712,3322.41528,2251.18467,553.71146,458.87146,94.84,43.01413,266.10956,792.90085,604.50305,1170.03707,1566.68818,362.64792,13954.51777,9455.74617,8081.36855,1300.9462,2798.45487,311.94414,707.61002,8137.81866,4064.28615,4073.53251,2185.87477,377.79664,207.46437
2014-12-01,68918.04493,526.32905,467.97629,58.35276,1105.92069,1086.34221,19.57848,1210.92321,7234.59316,2229.00221,300.18522,2245.00111,8775.76297,3765.43066,1247.76779,1085.7935,688.37553,764.96286,973.78854,230.70643,13807.19683,2502.69226,369.23369,1124.38906,1238.32332,1171.49361,1055.87052,603.83804,410.29391,168.19713,452.81063,11986.9247,3520.66408,2407.6882,501.67967,398.07706,103.60261,49.71771,268.37332,912.88325,632.20945,1323.62855,1734.50516,405.15486,15227.13925,10204.50834,8725.55623,1399.37735,3260.28758,352.1417,592.80501,9043.25507,4378.38652,4664.86855,2404.36465,458.77789,190.83698
2015-01-01,61408.91682,469.51824,409.01799,60.50025,905.69255,892.30628,13.38627,1210.21895,6730.39061,2078.27031,383.02658,2019.99316,7713.47987,3363.55382,1254.46185,949.23594,519.30703,686.06697,721.42836,208.63807,11515.88246,2000.42439,292.14018,1060.28554,1068.98614,1010.24109,781.32518,484.91245,309.96185,139.52285,394.32121,10571.26039,3190.20163,2165.10164,485.07285,394.49046,90.58239,42.09621,259.88859,786.98715,493.47204,1129.1741,1516.72718,400.75719,14387.95257,8783.56409,7655.31483,1069.75781,2688.56795,284.09888,1873.70723,7904.52118,3750.2313,4154.28988,2022.17079,380.5567,184.99015
2015-02-01,59407.49046,403.2616,344.28373,58.97787,867.99461,852.27333,15.72128,1057.63584,5960.47606,1642.42464,328.68376,1863.99345,7572.63998,3174.74534,1201.13516,925.82224,510.05717,734.5661,798.25846,214.57256,11563.30193,2158.13274,326.23728,942.66586,1093.54377,1009.9271,822.98877,519.9568,356.7391,180.42697,391.25431,10041.90758,2965.43684,1992.6795,439.37073,350.7097,88.66103,43.03981,231.87316,726.8706,478.57641,1137.6482,1426.00437,385.22766,14427.65914,9338.4715,8001.18926,1258.66044,2762.62796,354.41701,994.85449,7512.61372,3580.03899,3932.57473,1829.5725,344.85455,169.01794
2015-03-01,69267.41388,496.7764,426.51954,70.25686,1073.07313,1053.74175,19.33138,933.62446,7165.60229,2059.876,343.22156,2261.25345,8758.11023,3691.40517,1386.45501,1083.0439,631.36946,767.64478,925.01599,255.41357,14428.94811,2577.2552,381.26866,1096.59483,1527.94731,1155.9518,1101.1186,661.75648,399.81125,195.61702,441.38094,11660.0364,3307.30779,2213.83476,455.98392,348.54341,107.44051,43.98597,289.81865,896.86125,598.42921,1312.88057,1677.97747,419.86474,16138.55715,10136.01724,8618.68375,1430.12071,3091.19437,351.74894,1649.77326,8612.68571,4196.81062,4415.87509,2189.35595,413.8171,214.75438
2015-04-01,65487.69906,515.23841,446.35961,68.8788,1049.94463,1033.8573,16.08733,1226.2556,6977.65401,2066.80347,443.27269,2105.55857,8042.94085,3222.24031,1183.62538,1124.13671,635.58705,756.28095,863.01382,239.72808,12523.22261,2384.23035,294.12172,1012.18927,1193.33098,1098.4269,858.68471,596.74817,332.80946,161.67911,425.00954,11370.78689,3297.60857,2194.97764,506.12794,408.36319,97.76475,48.69559,308.55756,885.68047,570.24964,1276.95582,1663.87006,330.64041,14948.77114,9791.04562,8300.66687,1405.97131,3162.767,236.05438,900.10823,8832.88492,3893.25172,4939.6332,1940.73681,414.29484,194.37077
2015-05-01,57378.70695,453.83711,380.91671,72.9204,1029.83709,1015.40044,14.43665,948.23805,6240.03114,1815.81865,272.235,1985.35187,7465.38419,3030.74231,1151.36521,960.39558,621.11279,699.70042,770.09735,215.70537,11229.00091,1932.27986,290.57219,1012.99807,1028.95034,1014.25624,739.20223,526.81006,265.40458,182.06828,385.43405,10311.1571,3188.00231,2180.35118,444.45099,352.84094,91.61005,39.63636,319.5616,675.44853,530.77707,1117.1939,1483.81181,336.58059,12161.05912,7613.46951,6411.17625,1126.24296,2535.64303,168.14732,1122.23071,7540.16224,3579.81123,3960.35101,1866.44469,369.89774,161.53275
2015-06-01,65046.96538,458.57803,383.52846,75.04957,1085.61495,1068.60031,17.01464,1004.10203,6566.63535,1801.61376,426.67353,2070.79835,8005.63789,3062.91564,1274.85402,1048.6207,647.76332,774.46937,946.78777,234.44745,12456.78807,2147.64862,324.81211,907.96849,1191.3221,1141.74135,892.2894,582.62522,338.63426,179.90404,418.34593,11121.01368,3335.44309,2266.80476,525.16734,437.63136,87.53598,48.08921,303.53049,788.45372,547.75345,1260.43795,1558.53965,369.11046,15741.51923,10762.39431,9216.05589,1455.60781,2887.5024,189.16328,1034.18615,8607.07615,3994.99536,4612.08079,1972.04545,386.559,183.60441
2015-07-01,66628.71116,490.46363,416.88351,73.58012,980.983,964.01168,16.97132,1207.09206,6581.43923,1684.02557,423.28588,2135.08266,8127.25389,3113.61119,1312.86312,1094.51924,660.80257,761.35791,921.10464,244.97169,12707.40525,2318.54534,320.44653,1051.9473,1164.51806,1124.9325,796.16197,602.04002,328.91434,190.17096,438.08767,11726.93521,3427.38539,2300.96541,580.5317,472.81112,107.72058,47.70118,365.468,819.39856,539.31132,1340.58972,1663.54925,360.20812,16569.96866,10906.30609,9461.28548,1354.30063,3168.4326,200.23799,1444.28677,8237.17023,3967.1221,4270.04813,1998.23198,439.2455,203.64266
2015-08-01,58801.85443,490.63073,423.01395,67.61678,899.59559,885.27416,14.32143,1129.14401,6292.535,1686.58232,378.20096,1987.11598,7482.86975,2929.23086,1283.04162,970.52972,566.76761,719.30432,776.58497,221.3041,11101.63485,1792.28594,294.89045,1056.54197,945.69435,943.68933,677.57715,490.90639,317.96098,177.69288,363.73505,10735.87984,3389.88546,2334.5405,405.597,301.26503,104.33197,40.54026,326.97363,731.08717,543.1847,1146.97208,1467.9929,357.0155,12985.90267,8575.78743,7325.51602,1179.79377,2590.88089,182.44247,864.00105,7683.66199,3656.46043,4027.20156,1891.71837,390.14104,200.54358
2015-09-01,64133.03277,481.06122,408.73906,72.32216,857.83731,843.34952,14.48779,1201.33102,6047.33926,1574.49173,405.70297,1927.42449,7363.8864,2889.64435,1188.9213,954.54123,559.97772,764.93933,762.5365,225.42826,11571.82321,2150.79081,334.29468,927.72742,970.70113,992.80396,770.29025,575.95821,335.66138,169.4379,379.26439,11996.42015,3612.80296,2509.51457,489.94541,379.36858,110.57683,41.07102,359.06192,809.91707,830.02632,1234.37928,1515.69148,431.50394,16246.0473,11017.18113,9536.32405,1399.58087,2971.48623,207.30487,1245.06673,8367.2869,4107.51563,4259.77127,2036.53237,406.9954,213.76109
2015-10-01,65412.89708,561.95108,493.57978,68.3713,945.79488,931.05247,14.74241,1004.54895,6486.21614,1562.89545,414.02775,2127.99357,7512.93095,2863.61343,1088.51441,1056.80997,672.82606,758.63984,799.39125,252.03799,12077.73873,2204.79223,346.74513,1002.57525,990.77307,1024.04534,697.46487,597.9786,392.40026,189.11926,419.78276,12024.69221,3435.57133,2328.17719,521.35394,411.86042,109.49352,45.06872,345.54709,832.90924,862.9501,1283.22357,1629.39198,399.4512,16182.03665,11202.89796,9798.24268,1331.49632,3084.96803,215.53049,887.9309,8616.98749,4122.62646,4494.36103,2050.18466,407.30228,224.89688
2015-11-01,59787.13942,515.45597,451.03394,64.42203,783.54719,769.13235,14.41484,818.8003,5930.77874,1536.28,407.22561,1880.60212,6742.40793,2584.68789,940.24301,932.16941,597.4517,741.03314,710.35026,218.98972,10854.39868,2007.17418,311.1533,999.99182,800.03982,949.0083,648.4233,502.21628,329.11121,192.24132,357.29508,10289.9419,2953.35879,1991.42423,429.80511,336.00499,93.80012,34.47774,267.69408,718.31759,671.22559,1114.51353,1411.67587,345.14107,15838.97149,11252.18136,9952.67231,1221.93048,2763.33684,228.49855,892.06677,8012.83722,3837.38377,4175.45345,1917.08411,365.71839,180.78069
2015-12-01,63378.46121,649.35934,566.82296,82.53638,890.22847,873.65381,16.57466,708.2275,6614.54156,1657.03426,397.62217,2075.52053,7410.79329,2756.20398,997.00321,1103.71799,693.10514,756.53893,839.02598,244.63798,12208.46894,2240.99845,319.08089,994.44884,931.62032,1140.43726,749.41151,499.04952,397.12431,220.94077,394.30842,11036.58744,3042.20243,1965.76803,431.55888,312.39562,119.16326,47.23179,272.08349,739.21754,563.93103,1330.04002,1527.25644,456.74926,15778.86432,11083.27537,9784.87626,1223.9036,3123.07871,323.29032,427.69042,8081.39035,3956.11247,4125.27788,2047.96482,446.35096,198.37666
2016-01-01,53505.36491,443.6806,379.01993,64.66067,701.12843,688.72028,12.40815,731.24787,5855.52432,1582.54601,391.06087,1736.73873,6020.19927,2311.29874,958.6138,849.24244,455.66964,632.06905,599.57867,201.71848,9561.04039,1738.96493,275.65517,774.47071,691.90438,840.08418,726.1874,427.00987,286.22395,144.39729,314.84163,9334.78369,2832.86028,1897.69651,376.27444,280.5271,95.74734,33.79181,218.88063,611.53876,502.40727,1047.99948,1224.07623,340.02866,14066.04235,8689.05512,7700.42097,926.98455,2311.15687,256.48099,1973.73379,6791.71799,3103.95034,3687.76765,1592.51804,362.69813,157.89186
2016-02-01,57022.55866,414.45341,350.41689,64.03652,737.51412,722.63905,14.87507,738.58188,5772.87118,1440.68696,391.77904,1784.64554,6612.32114,2409.36226,1030.92461,960.55576,546.56368,721.53551,696.84841,231.29433,11286.47484,2063.03327,290.12692,872.44214,839.73498,1056.48097,857.74657,471.72532,385.05635,214.31893,352.30701,9560.86699,2679.4599,1765.86548,381.91136,291.5365,90.37486,38.73546,208.08138,673.55725,492.70014,1118.19072,1315.55392,393.23056,14558.98007,9399.93676,8202.31725,1109.7195,2644.34946,337.75884,1362.94474,7340.49503,3233.4367,4107.05833,1526.15491,376.48936,163.55704
2016-03-01,64567.93157,512.82139,428.6857,84.13569,855.00414,837.33433,17.66981,697.90869,6364.43569,1555.37853,507.81456,1947.25715,7109.4356,2634.89345,1109.19996,1024.07447,624.17749,708.77982,738.47079,250.78279,12968.76058,2305.72919,327.47835,832.44319,1102.8943,1125.59598,973.76088,570.13001,336.38732,222.10493,378.89114,10827.24745,3085.47175,2042.17715,501.69166,405.28066,96.411,44.93268,242.51911,741.86595,544.96375,1279.33057,1456.15491,442.49191,16668.11761,10266.79676,8882.98586,1286.80574,2990.40822,328.78459,2219.64954,8564.20042,3734.17696,4830.02346,1770.00644,402.70624,175.34778
2016-04-01,58895.51488,526.73718,447.12148,79.6157,898.08561,879.63849,18.44712,682.46101,6250.181,1544.11363,436.79769,1948.79113,6598.78296,2192.18715,1043.1516,1010.67762,630.21987,703.39566,770.14565,231.90375,11622.35202,2042.06966,287.03199,888.85367,792.27347,1073.66762,878.22073,469.63937,330.89951,161.35779,359.37689,10381.77884,2942.09366,1919.37657,439.88677,342.44445,97.44232,47.11385,264.14778,702.48586,523.81802,1238.88697,1495.57058,368.24686,14410.28203,9131.28921,7920.65644,1125.88251,3068.17908,226.74457,919.67732,7524.85423,3528.28669,3996.56754,1697.81652,408.22586,179.67192
